CLUSTER,30046-001,30046-002,30046-003,30046-004,30046-005,30046-006,30046-007,30046-009,30046-010,30046-011,30046-012,30046-013,30046-014,30046-015,30046-017,30046-018,30046-019,30046-020,30046-021,30046-022,30046-023
Cluster-3133.0,1,1,1,0,1,2,1,0,0,0,1,4,0,1,0,2,0,0,0,2,1
Cluster-3134.0,6,14,11,13,25,42,8,9,15,15,21,15,3,33,12,30,10,18,7,18,7
Cluster-3135.0,8,19,13,10,8,25,26,12,7,7,3,10,15,7,7,19,9,3,10,3,22
Cluster-3136.0,1,0,0,0,2,3,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0
Cluster-3137.0,66,81,88,87,65,47,40,97,43,68,108,68,82,131,87,78,83,30,23,132,13
Cluster-3138.0,19,19,29,46,21,30,42,38,32,23,43,6,21,25,21,65,19,43,14,12,67
Cluster-3139.0,48,55,44,24,34,35,19,30,34,22,51,96,19,22,47,82,38,29,18,49,23
Cluster-3140.0,143,222,202,195,415,431,192,166,118,213,322,165,144,233,174,303,238,224,175,204,259
Cluster-3141.0,33,26,46,50,173,127,51,25,14,77,102,22,34,66,46,111,19,25,16,50,40
Cluster-3142.0,10,31,34,74,32,36,23,54,19,35,31,40,0,215,50,38,76,29,23,65,18
Cluster-3143.0,14,5,3,22,0,2,2,0,0,7,13,0,4,0,7,9,0,0,0,3,13
Cluster-3144.0,3,5,1,6,0,2,1,4,5,5,1,0,3,6,3,2,12,0,0,1,4
Cluster-3145.0,24,19,19,23,133,76,47,23,35,49,64,33,46,53,22,69,33,31,36,48,60
Cluster-3146.0,14,8,7,13,11,8,5,5,1,19,6,5,6,5,14,10,8,2,7,3,6
Cluster-3147.0,7,10,9,49,11,26,9,18,8,21,9,9,4,3,10,11,6,16,12,7,15
Cluster-3148.0,17598,24283,17027,19706,11809,19600,28722,18113,27233,13743,20675,24903,19020,17918,28955,28564,29018,33581,30505,29708,28026
Cluster-3149.0,13,11,7,24,37,25,9,10,3,11,11,5,13,21,6,19,17,7,13,11,20
Cluster-3150.0,2,0,13,11,4,1,0,3,3,0,6,6,0,11,0,14,14,0,5,0,32
Cluster-3151.0,14,6,8,29,17,5,26,9,11,9,15,5,7,14,15,12,6,10,14,5,12
Cluster-3152.0,510,524,455,486,1264,1161,311,401,162,728,594,485,282,735,557,669,491,462,310,750,222
Cluster-3153.0,18,22,8,0,3,19,0,41,0,5,45,25,36,35,33,32,12,8,16,36,13
Cluster-3154.0,5,6,5,4,29,35,5,1,3,9,10,0,2,3,5,6,7,8,1,7,2
Cluster-3155.0,10,0,0,0,0,4,0,1,0,4,0,0,0,0,0,0,8,5,8,8,0
Cluster-3156.0,4,3,5,7,0,6,0,3,1,7,3,3,0,0,1,15,0,8,3,5,3
Cluster-3157.0,19,28,28,35,7,23,15,17,17,16,28,8,25,26,8,88,46,14,11,28,2
Cluster-3158.0,246,320,199,163,231,387,35,304,31,203,566,318,91,354,309,429,209,201,118,650,20
Cluster-3159.0,8,19,0,0,23,0,9,0,0,0,0,0,5,0,15,24,13,27,0,5,0
Cluster-3160.0,47,44,59,71,239,243,98,60,35,117,151,48,71,92,55,156,45,49,26,70,66
Cluster-3161.0,1,0,0,1,0,2,0,0,1,0,1,1,0,3,0,0,0,0,0,1,0
Cluster-3162.0,104,110,65,151,203,143,71,188,56,186,202,159,147,167,177,196,193,327,129,1053,75
Cluster-3163.0,4,11,6,2,8,4,3,6,4,1,10,2,6,7,0,10,1,2,3,1,6
Cluster-3164.0,2,1,2,0,0,0,2,0,0,1,4,1,0,1,0,5,1,1,1,0,3
Cluster-3165.0,5,6,4,4,8,5,0,3,1,5,4,2,3,13,2,16,4,3,1,4,0
Cluster-3166.0,22,17,6,0,0,8,16,12,1,0,13,23,13,20,20,36,0,0,12,13,16
Cluster-3167.0,10,11,8,11,19,19,11,1,3,3,6,2,0,9,3,7,10,4,7,5,7
Cluster-3168.0,8,6,6,16,6,6,11,8,5,17,0,2,11,7,1,10,12,7,6,7,8
Cluster-3169.0,1312,1574,1421,1697,2045,2095,1837,1494,1408,716,2275,2198,1141,1541,1813,2237,1655,1682,1418,1933,1657
Cluster-3170.0,106,94,114,54,14,51,80,92,83,72,65,93,46,79,137,78,143,122,130,59,61
Cluster-3171.0,5,20,40,4,30,16,33,13,12,27,14,8,13,23,17,5,14,6,19,13,34
Cluster-3172.0,14,11,11,15,35,41,7,13,9,10,27,10,8,27,6,15,9,16,7,23,6
Cluster-3173.0,1,6,3,4,4,1,4,4,1,6,2,2,3,5,3,2,5,7,0,5,4
Cluster-3174.0,14,15,9,10,16,31,7,8,3,21,20,22,13,21,22,15,9,10,5,12,1
Cluster-3175.0,831,922,992,498,750,835,278,1112,229,382,728,903,358,722,1153,957,792,1215,541,1136,320
Cluster-3176.0,25056,28570,23713,19437,37178,29815,15133,23110,13753,19630,29802,24114,14395,30925,25911,27646,20861,23462,16075,33564,12774
Cluster-3177.0,59,106,92,97,330,282,163,111,65,114,183,69,64,96,64,196,81,101,60,126,140
Cluster-3178.0,5,5,3,0,26,32,1,1,10,3,6,1,0,12,2,3,2,2,0,11,3
Cluster-3179.0,6,5,2,3,3,2,0,2,1,0,3,7,0,6,9,7,2,0,6,6,2
Cluster-3180.0,3,4,3,2,2,6,7,2,7,5,0,0,1,4,3,3,5,1,6,2,1
Cluster-3181.0,23,37,35,34,66,69,37,16,15,57,67,30,18,52,32,44,27,33,22,84,36
Cluster-3182.0,8,13,7,19,4,3,8,7,4,10,0,1,6,5,1,18,18,6,10,10,15
Cluster-3183.0,18,16,22,50,28,18,15,10,14,15,21,11,44,10,18,21,28,28,28,9,42
Cluster-3184.0,1,0,0,0,1,3,0,0,1,0,2,0,0,6,2,1,3,1,0,1,0
Cluster-3185.0,1,3,6,1,9,7,5,7,5,4,2,3,5,3,5,7,16,1,3,2,11
Cluster-3186.0,4,2,4,0,1,2,6,2,2,10,1,1,2,1,2,8,7,0,2,2,0
Cluster-3187.0,1,1,1,1,1,2,2,0,2,2,0,0,0,0,0,2,0,0,1,3,1
Cluster-3188.0,3,0,0,0,0,0,0,7,0,0,0,0,0,1,4,0,0,0,2,0,0
Cluster-3189.0,393,601,430,414,242,432,298,538,434,343,378,405,287,537,412,512,488,551,406,681,439
Cluster-3190.0,3,1,2,2,3,2,0,1,1,4,2,2,2,1,0,6,2,2,1,1,0
Cluster-3191.0,2,0,0,0,0,3,4,0,0,0,0,0,1,1,0,1,0,0,0,1,0
Cluster-3192.0,5,4,10,4,6,6,10,2,4,4,5,3,3,4,1,11,9,1,0,4,2
Cluster-3193.0,1652,1947,1646,1481,1815,3010,1286,2388,1006,1019,1500,2739,1105,1269,1560,3587,1583,2859,990,1536,1522
Cluster-3194.0,19,34,6,16,8,47,0,8,4,6,22,1,16,14,5,13,0,25,24,1,0
Cluster-3195.0,55,38,28,34,30,36,37,83,29,27,20,27,31,38,41,44,60,30,47,25,57
Cluster-3196.0,17,6,27,52,50,19,13,17,12,27,14,2,12,23,21,28,31,15,27,11,37
Cluster-3197.0,12,19,29,15,71,140,20,32,10,25,6,11,20,10,14,35,6,11,4,19,7
Cluster-3198.0,1018,1119,876,1464,1123,1346,1694,892,1120,1369,850,505,3362,955,1202,1172,1166,1531,1128,1067,1366
Cluster-3199.0,1,3,0,1,3,5,7,1,5,0,6,0,3,10,1,4,7,0,3,1,3
Cluster-3200.0,419,373,644,238,273,424,43,278,106,86,283,294,26,273,374,97,306,362,97,480,42
Cluster-3201.0,1,0,7,2,0,4,2,0,5,1,3,7,0,2,0,9,2,0,4,1,1
Cluster-3202.0,1,9,3,6,9,15,1,1,4,4,5,7,1,4,1,2,2,6,0,3,3
Cluster-3203.0,4,2,1,0,9,8,2,6,2,2,2,2,2,0,2,0,1,5,3,3,2
Cluster-3204.0,132,124,139,176,3100,4472,617,105,99,532,326,158,99,210,164,517,147,187,91,171,117
Cluster-3205.0,89,62,81,83,146,81,44,93,61,98,0,24,49,41,77,6,111,39,27,45,47
Cluster-3206.0,7,9,12,19,37,99,15,14,5,25,17,9,20,18,18,27,12,9,10,3,15
Cluster-3207.0,17,12,30,29,1069,1501,164,15,12,133,56,18,12,21,12,95,24,19,17,26,15
Cluster-3208.0,163,271,274,273,789,547,250,265,252,332,428,183,111,232,224,353,252,463,185,138,896
Cluster-3209.0,1,0,0,1,0,0,5,0,0,0,0,0,0,0,0,1,0,1,0,1,0
Cluster-3210.0,82,284,177,131,2332,311,775,133,682,268,1631,240,841,240,54,294,372,39,281,1669,370
Cluster-3211.0,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,5,0,1,0
Cluster-3212.0,27,0,131,113,170,247,55,222,162,178,249,175,59,129,195,124,188,208,82,137,131
Cluster-3213.0,10,1,17,18,28,23,8,15,7,37,4,0,11,22,3,31,3,0,6,36,11
Cluster-3214.0,409,201,370,486,310,418,284,218,264,317,20,100,184,348,266,59,609,180,156,174,187
Cluster-3215.0,76,72,68,59,49,60,47,73,84,46,35,50,45,56,50,81,73,130,20,50,182
Cluster-3216.0,125,95,102,69,255,264,76,94,29,142,109,76,54,85,102,141,107,97,51,150,60
Cluster-3217.0,9,3,0,0,0,2,2,0,0,6,0,0,0,0,0,12,0,0,4,3,1
Cluster-3218.0,324,227,353,248,473,323,159,308,214,413,0,115,165,188,196,6,508,147,131,145,138
Cluster-3219.0,4,0,2,3,6,2,3,3,6,5,2,1,1,3,2,2,3,3,1,0,5
Cluster-3220.0,14,5,15,26,7,7,6,3,7,13,10,7,8,6,14,12,9,19,11,9,11
Cluster-3221.0,35,55,55,0,25,8,17,12,24,23,65,56,0,24,62,32,7,41,14,53,3
Cluster-3222.0,2,6,8,6,31,52,7,2,2,8,11,4,6,12,13,13,16,7,1,5,8
Cluster-3223.0,118,53,131,165,234,239,203,142,120,148,119,77,245,197,86,270,223,283,208,106,330
Cluster-3224.0,8,13,14,8,35,20,23,4,6,19,26,8,7,14,12,18,28,34,3,14,8
Cluster-3225.0,26,49,76,174,162,104,55,70,33,66,67,26,52,91,47,108,84,44,34,51,115
Cluster-3226.0,6,4,5,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,1,0
Cluster-3227.0,1220,2393,2763,1947,1836,2925,4983,2657,3422,2218,2228,2242,1857,2073,2183,2890,2295,1920,3048,3361,5152
Cluster-3228.0,2227,2275,2205,1936,3052,2919,2179,1909,1038,2761,2222,2904,1166,3492,2859,3334,2480,2820,1380,3623,1402
Cluster-3229.0,6,9,10,10,21,9,11,4,4,8,16,7,5,6,17,12,6,10,7,8,6
Cluster-3230.0,6,3,6,0,0,5,0,0,1,4,4,1,0,6,14,10,2,0,22,12,0
Cluster-3231.0,7,20,20,9,29,11,5,27,8,5,24,20,9,16,11,28,13,9,8,25,6
Cluster-3232.0,2,0,2,1,1,2,1,4,2,6,0,2,0,1,1,8,1,4,3,2,13
Cluster-3233.0,11,23,19,4,42,15,8,4,6,10,23,24,13,21,19,26,20,32,6,42,11
Cluster-3234.0,1,1,0,0,0,7,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0
Cluster-3235.0,4,0,4,1,0,0,0,3,0,0,3,0,0,1,0,3,4,0,0,1,0
Cluster-3236.0,48,41,56,50,245,360,114,51,42,100,130,33,39,80,22,137,33,76,46,39,82
Cluster-3237.0,9,15,31,6,39,45,28,13,4,14,31,8,13,13,10,42,30,22,8,19,26
Cluster-3238.0,2215,1773,1536,900,1119,1166,425,1865,968,1158,2037,2898,571,1899,2046,1880,1262,1552,697,1653,245
Cluster-3239.0,23,19,42,43,86,78,27,46,33,21,41,24,28,53,18,42,29,17,19,26,12
Cluster-3240.0,259,379,344,358,1241,1610,971,285,132,633,928,262,175,698,217,792,345,310,248,423,494
Cluster-3241.0,20,18,29,41,95,230,43,40,21,55,27,17,30,41,19,66,20,21,21,22,44
Cluster-3242.0,3,1,2,4,41,33,10,6,2,3,9,4,1,2,1,19,5,3,3,5,2
Cluster-3243.0,2,27,1,3,5,10,0,2,0,0,3,0,0,3,0,2,2,0,0,3,0
Cluster-3244.0,457,379,429,678,3287,5063,1669,437,399,1691,1311,428,425,615,429,1197,661,711,600,500,971
Cluster-3245.0,11,18,5,0,9,7,0,3,21,17,0,0,2,0,0,17,0,24,0,1,14
Cluster-3246.0,6,12,4,5,5,3,11,1,0,10,5,3,0,0,12,1,5,1,0,9,14
Cluster-3247.0,9,5,21,12,24,18,18,15,10,30,18,9,16,20,2,8,8,23,25,6,5
Cluster-3248.0,36,35,40,44,30,41,13,43,10,27,65,47,39,22,27,37,20,61,16,35,9
Cluster-3249.0,6,15,14,29,20,18,21,13,7,13,11,15,9,22,11,44,30,25,15,9,26
Cluster-3250.0,280,193,294,238,155,176,203,223,116,212,134,60,114,174,154,423,313,126,128,182,120
Cluster-3251.0,4,11,19,12,25,13,8,17,3,15,5,4,21,8,14,15,34,19,21,5,22
Cluster-3252.0,2,90,29,20,12,84,0,23,0,27,60,14,27,29,44,43,4,19,30,9,6
Cluster-3253.0,6,1,7,0,4,8,0,7,0,5,0,5,0,10,10,9,4,10,0,3,5
Cluster-3254.0,3,5,4,1,5,6,11,1,2,0,2,7,0,10,1,9,2,0,0,3,0
Cluster-3255.0,11,9,20,8,17,15,45,2,7,7,26,40,26,4,6,28,12,30,16,4,25
Cluster-3256.0,1,0,0,2,3,1,3,0,1,5,1,2,0,0,2,5,0,2,2,5,3
Cluster-3257.0,2,3,1,8,4,1,5,1,2,0,4,0,0,1,1,2,5,9,0,2,0
Cluster-3258.0,8,14,0,0,6,27,0,2,0,0,12,2,0,17,0,19,0,0,10,3,4
Cluster-3259.0,40,51,28,52,224,158,66,54,51,87,90,61,60,63,60,109,62,61,48,70,69
Cluster-3260.0,16,36,28,39,89,101,35,32,11,38,27,31,8,43,28,62,21,26,20,34,34
Cluster-3261.0,3,2,0,1,2,20,8,3,1,9,0,4,9,1,2,1,2,0,3,6,13
Cluster-3262.0,5,9,9,5,16,4,2,17,0,1,5,6,6,11,0,1,27,7,1,24,8
Cluster-3263.0,1,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,3,0,1,0,0
Cluster-3264.0,948,1072,616,679,865,755,175,1249,283,769,1296,1731,401,1023,1440,1501,682,977,532,1690,52
Cluster-3265.0,3345,2479,2362,2601,2828,3837,2030,6099,1938,1220,5169,4627,1625,2677,3792,3200,1362,2713,1687,5593,1228
Cluster-3266.0,17,6,7,3,0,8,4,8,2,0,5,3,0,14,18,0,7,0,4,3,0
Cluster-3267.0,4,0,1,1,0,1,0,2,3,0,1,0,1,2,0,2,2,0,1,1,0
Cluster-3268.0,3,9,0,0,16,14,27,7,25,7,29,2,17,8,14,11,19,0,5,10,12
Cluster-3269.0,5,16,15,6,71,112,12,6,4,21,16,8,2,22,11,20,7,14,8,24,3
Cluster-3270.0,103,65,31,104,45,60,92,54,47,14,83,92,36,59,58,69,17,70,38,50,21
Cluster-3271.0,20,3,11,12,9,19,10,5,30,4,2,17,0,5,11,8,2,12,0,22,0
Cluster-3272.0,83510,93765,54289,49528,84481,80320,27780,108041,29514,71612,114622,110172,42366,97373,98182,102701,70348,58613,39305,162653,10992
Cluster-3273.0,17,1,5,14,6,14,9,5,19,5,1,5,5,7,19,12,11,1,5,6,0
Cluster-3274.0,7,4,9,1,8,10,0,0,3,8,8,0,2,4,7,9,8,6,2,3,4
Cluster-3275.0,76,62,74,32,116,109,35,139,30,37,251,207,29,118,150,118,53,48,19,200,5
Cluster-3276.0,7,0,1,0,0,15,7,6,0,4,0,14,2,8,13,14,6,0,6,15,16
Cluster-3277.0,2,2,3,5,54,15,19,2,1,1,30,0,0,1,0,11,10,5,5,12,6
Cluster-3278.0,9,21,16,68,16,5,62,11,33,23,13,40,7,13,44,24,35,28,28,8,51
Cluster-3279.0,5655,6901,5120,4402,9216,3547,1965,6592,2575,5207,9458,4818,3978,7602,3372,9299,6274,5057,3823,6507,1798
Cluster-3280.0,19,40,69,152,179,78,44,51,34,73,45,20,48,97,32,68,94,38,29,41,134
Cluster-3281.0,1300,1397,1599,1426,1751,1724,840,1453,548,1010,2252,1660,718,1911,1937,2281,1420,1441,857,2172,460
Cluster-3282.0,3,14,17,7,149,53,102,6,160,45,105,10,31,80,3,93,9,10,14,108,50
Cluster-3283.0,75,45,30,19,70,49,4,48,14,23,68,104,23,41,64,68,56,30,33,96,30
Cluster-3284.0,13,31,28,57,23,37,37,61,44,34,18,35,29,29,22,29,52,67,2,28,43
Cluster-3285.0,346,465,425,349,436,551,465,674,120,299,499,713,252,375,349,923,351,637,228,461,494
Cluster-3286.0,4,1,1,0,1,1,0,1,1,2,0,1,3,3,2,3,1,0,0,0,0
Cluster-3287.0,6,12,13,8,35,56,32,8,4,20,32,4,15,13,8,27,19,22,5,9,17
Cluster-3288.0,6,7,5,6,3,4,1,3,2,5,6,2,2,2,1,4,11,1,2,2,2
Cluster-3289.0,1122,1373,1095,1398,1866,1752,3128,1102,1417,1757,1127,659,3893,1255,1588,1273,1585,1558,1544,1350,1815
Cluster-3290.0,15384,15227,16249,10228,12046,10864,2350,15449,4813,3772,11454,7179,4556,13898,18431,15162,10300,15310,7242,14740,1125
Cluster-3291.0,66,302,165,99,65,216,0,165,19,65,140,46,46,162,132,196,0,184,92,29,4
Cluster-3292.0,2,9,12,0,12,7,9,10,3,16,6,8,15,20,12,15,17,18,10,13,0
Cluster-3293.0,6,4,15,11,4,6,0,16,11,0,5,0,8,17,11,6,0,25,0,4,0
Cluster-3294.0,22,5,9,5,0,13,0,2,3,23,3,2,6,2,6,11,1,11,0,5,3
Cluster-3295.0,2,1,0,1,0,0,0,0,0,1,0,0,0,2,0,0,2,0,1,0,0
Cluster-3296.0,25,1,23,2,11,20,2,1,12,31,1,9,8,15,1,13,6,1,27,27,19
Cluster-3297.0,48,59,44,50,50,60,61,82,28,22,81,135,37,87,51,85,48,30,41,74,43
Cluster-3298.0,190,205,156,152,177,161,66,99,93,198,146,304,71,339,270,244,206,271,94,382,12
Cluster-3299.0,317,253,337,380,5526,8091,1135,230,223,1082,544,319,235,499,328,1016,396,419,262,413,315
Cluster-3300.0,1,1,1,2,10,13,1,1,2,6,4,2,3,3,0,3,1,0,1,1,1
Cluster-3301.0,8,4,6,1,1,13,16,3,4,0,3,15,1,1,1,12,12,7,7,0,0
Cluster-3302.0,27171,22827,18422,12543,22724,15802,4339,18978,6053,11472,35103,41181,7854,21658,34332,26088,12428,17162,8999,45469,3951
Cluster-3303.0,1,1,2,4,3,0,1,0,0,1,1,0,1,0,0,2,0,1,1,7,3
Cluster-3304.0,1,2,4,1,0,0,0,0,0,0,1,0,1,2,0,2,2,3,0,0,2
Cluster-3305.0,237,586,183,248,213,182,248,337,215,217,144,150,357,155,119,255,500,233,371,92,218
Cluster-3306.0,590,1441,3427,1176,1955,1983,3704,1881,2206,1785,1361,5991,1232,1245,1274,1442,1636,1765,2358,1556,3015
Cluster-3307.0,95,84,95,56,58,58,42,44,25,89,39,40,33,68,133,75,49,108,33,64,20
Cluster-3308.0,9,5,17,11,65,73,56,24,6,29,27,13,14,12,6,49,21,17,4,13,30
Cluster-3309.0,15,15,3,22,38,40,28,13,25,33,29,17,14,26,4,25,18,7,4,19,17
Cluster-3310.0,15,8,23,0,0,12,8,31,4,4,9,3,0,6,6,30,7,14,4,15,0
Cluster-3311.0,6,15,12,0,12,7,4,0,0,2,5,2,0,0,4,7,1,0,0,0,0
Cluster-3312.0,5,8,5,4,1,3,3,4,4,2,2,1,3,1,2,7,5,3,0,1,1
Cluster-3313.0,312,334,337,508,330,463,378,466,398,270,337,418,271,315,286,355,269,336,295,443,417
Cluster-3314.0,5,5,7,5,0,4,0,0,1,3,3,1,5,1,1,6,5,4,2,3,0
Cluster-3315.0,295,217,377,165,647,844,505,316,111,461,678,157,171,552,346,880,376,397,289,323,308
Cluster-3316.0,100,164,118,118,214,160,51,130,49,156,173,130,62,173,196,146,133,107,85,181,48
Cluster-3317.0,11,10,8,14,37,32,6,10,22,17,23,18,16,23,13,26,9,20,7,16,7
Cluster-3318.0,318,148,114,514,113,172,154,150,77,66,203,101,67,103,169,300,347,83,81,177,75
Cluster-3319.0,3,1,5,1,37,13,6,1,5,13,13,3,8,28,3,10,1,5,2,16,8
Cluster-3320.0,4,7,14,2,13,16,5,15,5,7,7,5,3,7,0,24,7,2,9,5,10
Cluster-3321.0,4,7,5,8,4,12,5,9,2,5,8,0,3,21,31,4,6,0,20,11,27
Cluster-3322.0,10,9,9,13,7,4,7,4,5,15,0,5,5,6,3,13,14,5,3,7,10
Cluster-3323.0,149,139,139,130,293,333,288,79,174,264,261,169,113,159,115,195,192,216,164,202,264
Cluster-3324.0,12,24,13,13,76,27,21,21,10,22,38,13,9,32,11,40,26,12,13,21,4
Cluster-3325.0,30,20,16,13,16,12,8,27,14,3,15,9,19,13,13,17,10,29,4,32,6
Cluster-3326.0,29,19,37,12,72,81,48,79,3,51,40,31,28,20,28,46,26,51,33,32,24
Cluster-3327.0,235,384,388,429,306,489,410,443,261,291,420,380,246,404,338,525,348,410,262,452,349
Cluster-3328.0,109,320,383,299,326,262,343,371,214,320,241,224,114,248,355,256,268,151,193,231,563
Cluster-3329.0,10,3,1,2,4,1,0,1,2,0,2,1,3,8,0,8,5,3,2,0,1
Cluster-3330.0,1,1,0,0,1,1,1,1,1,0,2,0,0,0,0,2,1,0,0,0,0
Cluster-3331.0,175,107,84,112,242,210,51,196,34,51,198,114,62,197,173,166,80,83,68,257,34
Cluster-3332.0,547,169,410,611,193,210,227,164,199,194,122,95,136,249,293,609,557,225,127,208,102
Cluster-3333.0,4,4,2,2,0,1,2,1,0,2,1,0,2,3,6,3,6,2,1,1,0
Cluster-3334.0,6,14,13,29,10,9,9,4,6,7,0,5,8,11,13,19,12,8,11,9,0
Cluster-3335.0,1,22,6,0,0,18,0,11,0,7,0,0,0,9,27,34,0,11,34,6,0
Cluster-3336.0,13,8,9,8,2,10,5,9,5,12,8,3,8,8,18,25,14,0,3,13,5
Cluster-3337.0,191,101,131,192,75,124,93,89,71,164,99,44,83,110,89,231,202,62,93,65,57
Cluster-3338.0,5,8,7,25,40,22,9,13,9,22,15,4,15,17,12,14,17,18,9,6,27
Cluster-3339.0,38,45,40,73,3914,1539,87,37,44,57,75,13,36,33,39,96,50,69,42,24,82
Cluster-3340.0,3,0,0,1,9,2,0,0,1,5,8,0,0,7,0,8,0,3,0,1,0
Cluster-3341.0,63,13,43,27,13,20,23,24,44,19,6,4,30,19,49,72,67,7,15,15,20
Cluster-3342.0,3,0,1,5,3,0,12,0,4,0,0,0,0,0,11,1,0,0,0,0,0
Cluster-3343.0,6,8,6,3,5,4,7,23,12,6,9,8,3,11,8,15,16,12,1,12,9
Cluster-3344.0,1871,1332,1720,2138,2224,2317,4122,1798,1747,1704,1646,1125,4691,1625,1423,2269,1983,2322,2065,1794,1994
Cluster-3345.0,11,21,7,12,15,6,6,17,7,10,23,5,0,4,3,13,12,5,1,9,4
Cluster-3346.0,15,6,3,9,0,7,6,1,4,7,0,2,3,10,0,9,22,0,3,0,4
Cluster-3347.0,2,1,4,9,7,2,3,0,9,0,2,6,1,2,1,1,9,3,1,3,11
Cluster-3348.0,65,108,56,51,58,69,23,72,35,52,42,32,29,95,24,99,73,44,40,97,17
Cluster-3349.0,481,490,506,388,434,395,583,458,611,315,353,567,324,437,441,447,546,466,713,485,706
Cluster-3350.0,112,248,185,200,94,211,207,240,387,151,109,181,169,222,118,190,201,332,192,237,165
Cluster-3351.0,17694,19508,13138,7824,10461,9689,4177,17138,8601,12684,23598,23692,6058,14186,21549,18638,9637,13210,7232,18186,4321
Cluster-3352.0,7,0,4,2,1,3,1,1,0,0,0,0,1,2,1,7,3,1,2,0,0
Cluster-3353.0,9,3,2,6,25,25,7,1,2,11,3,0,3,4,0,3,1,6,7,3,3
Cluster-3354.0,4,3,2,2,10,7,1,0,3,3,12,3,0,4,4,11,2,5,1,14,1
Cluster-3355.0,19,37,26,17,35,35,80,46,60,26,21,22,35,16,22,39,39,29,44,27,69
Cluster-3356.0,10,4,7,9,26,20,14,10,5,8,18,12,5,21,21,12,9,15,7,22,4
Cluster-3357.0,34,32,40,21,28,23,22,17,17,15,31,49,16,18,25,33,21,30,17,21,17
Cluster-3358.0,222,171,207,141,207,176,156,135,145,117,186,263,96,142,231,223,179,194,101,152,124
Cluster-3359.0,9,3,0,4,1,0,0,1,0,6,0,0,1,0,2,0,2,2,0,0,2
Cluster-3360.0,32,8,19,13,11,22,10,6,10,17,4,4,14,9,17,9,31,22,29,15,23
Cluster-3361.0,7745,7677,7752,5398,5883,5791,2653,8023,2071,4240,8909,9757,2804,6215,9295,8090,5029,6593,3376,10904,1109
Cluster-3362.0,1,13,22,17,662,165,201,17,38,165,93,7,22,113,7,196,6,0,31,218,40
Cluster-3363.0,4,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,11,0,0,0,0
Cluster-3364.0,900,693,563,698,1758,1780,522,594,273,1170,742,845,397,1227,829,991,842,874,497,1048,230
Cluster-3365.0,16,17,16,22,43,21,21,15,11,46,0,1,16,2,5,0,18,15,4,10,7
Cluster-3366.0,33,8,4,23,3,2,15,9,4,2,6,17,2,7,13,5,38,6,6,10,25
Cluster-3367.0,53,20,17,43,18,18,35,20,15,26,50,23,9,24,6,3,8,22,20,27,50
Cluster-3368.0,4,0,0,0,6,0,0,0,0,0,0,0,0,4,0,1,0,0,12,0,0
Cluster-3369.0,9,6,6,12,12,13,3,5,2,13,5,10,2,13,9,9,1,11,4,9,0
Cluster-3370.0,3,4,0,2,0,3,0,3,2,0,0,0,2,2,0,0,7,1,1,2,0
Cluster-3371.0,8,5,9,7,0,2,8,0,9,1,1,14,0,3,3,7,10,8,7,0,7
Cluster-3372.0,10,6,13,4,19,10,5,9,6,16,6,7,9,17,5,12,7,10,8,7,6
Cluster-3373.0,1070,971,858,942,988,1484,415,1293,401,749,1732,1562,513,967,1599,1462,830,843,432,1571,287
Cluster-3374.0,3,0,1,0,0,0,1,0,0,0,0,1,0,3,1,3,0,0,0,1,0
Cluster-3375.0,52,70,57,31,89,52,46,53,23,59,53,64,35,72,69,86,79,76,40,91,36
Cluster-3376.0,37,47,52,68,84,37,34,39,27,38,68,36,45,41,34,117,40,35,23,31,55
Cluster-3377.0,6,28,17,3,1,15,2,22,3,6,9,5,7,17,18,20,2,13,1,12,6
Cluster-3378.0,112,127,233,89,184,194,215,163,65,237,153,87,160,181,112,205,191,282,287,183,423
Cluster-3379.0,86,68,94,20,21,16,11,32,10,3,26,55,8,18,86,8,66,128,48,45,9
Cluster-3380.0,4,8,9,9,8,12,3,9,7,4,1,6,4,6,0,4,10,2,6,8,13
Cluster-3381.0,2,15,4,16,25,63,50,24,7,28,22,14,14,18,24,50,54,6,13,13,34
Cluster-3382.0,206,101,143,194,85,119,116,89,85,156,109,43,94,143,121,212,200,67,96,69,70
Cluster-3383.0,89,38,49,51,22,30,30,34,20,29,29,16,9,42,44,80,48,21,24,43,13
Cluster-3384.0,49,41,32,38,113,109,71,28,26,73,39,44,42,59,30,75,113,88,68,80,66
Cluster-3385.0,1,0,1,2,0,0,0,0,0,0,2,0,1,1,0,1,7,0,0,1,0
Cluster-3386.0,2177,3536,3331,3585,4942,3599,4769,3693,3773,5374,2839,1110,2973,4416,2238,3974,2734,2346,2515,4356,5088
Cluster-3387.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0
Cluster-3388.0,1,0,0,0,0,5,1,0,4,0,0,2,5,0,0,6,6,1,1,2,0
Cluster-3389.0,8,2,6,8,57,91,20,6,8,28,6,9,2,7,9,13,13,6,2,9,3
Cluster-3390.0,233,104,148,191,91,126,127,105,80,184,99,48,70,142,106,209,199,72,90,76,64
